geneid, patientid, expression value
12, 18, 1473567.09
12, 19, 1279279.02
12, 20, 308773.84
12, 21, 1040018.59
12, 22, 714438.38
12, 23, 180371.47
12, 24, 1486991.08
12, 25, -181107.19
12, 26, 1375214.57
12, 27, 858294.87
12, 28, 168081.01
12, 29, 478902.43
12, 30, 209910.99
12, 31, 1786431.12
12, 32, -60660.81
12, 33, 1684284.03
12, 34, 763507.97
12, 35, 1738365.49
12, 36, 825980.90
12, 37, 210371.27
12, 38, 695745.63
12, 39, 1342271.01
12, 40, 467616.68
12, 41, 1990637.16
12, 42, -115711.95
12, 43, 1911488.49
12, 44, 1199228.34
12, 45, 396298.65
12, 46, 1359607.70
12, 47, -169647.66
12, 48, 800715.74
12, 49, 798853.39
12, 50, 359331.62
12, 51, 21502.77
12, 52, 1242959.34
12, 53, 559571.19
12, 54, 867473.12
12, 55, 871854.48
12, 56, 1024391.79
12, 57, 438666.24
12, 58, 1871502.51
12, 59, 1568046.23
12, 60, 1261828.73
12, 61, 1294433.25
12, 62, 7514.76
12, 63, 270625.39
12, 64, 1529665.02
12, 65, 613518.46
12, 66, 1813037.78
12, 67, 915530.07
12, 68, 314353.97
12, 69, 1618302.95
12, 70, 1211709.92
12, 71, 1146994.88
12, 72, 164894.86
12, 73, 1910505.65
12, 74, 443203.72
12, 75, 1363796.11
12, 76, 687643.63
12, 77, 665239.59
12, 78, 1136461.37
12, 79, 1857612.21
12, 80, 415894.18
12, 81, 1197885.99
12, 82, 1342409.18
12, 83, 1731838.48
12, 84, 1353931.67
12, 85, 66506.57
12, 86, 1174175.85
12, 87, 1175113.54
12, 88, 75667.51
12, 89, 441883.30
12, 90, 739110.69
12, 91, -170862.38
12, 92, 1916882.50
12, 93, 734926.44
12, 94, 1118450.04
12, 95, 482628.13
12, 96, 234836.31
12, 97, 1711225.11
12, 98, 643109.23
12, 99, 327475.03
13, 0, 1087017.32
13, 1, 1576761.18
13, 2, 1432705.27
13, 3, 1882347.64
13, 4, 1475538.40
13, 5, 111664.77
13, 6, 15638.25
13, 7, 1264698.78
13, 8, 703949.55
13, 9, 1872606.31
13, 10, 703948.08
13, 11, 1813733.76
13, 12, 453088.87
13, 13, 139772.85
13, 14, -150519.56
13, 15, 1208057.33
13, 16, 1270204.27
13, 17, 592492.98
13, 18, 653534.01
13, 19, 1246419.61
13, 20, 932547.22
13, 21, 513799.79
13, 22, 1030594.53
13, 23, 1751783.67
13, 24, 1258715.32
13, 25, 1021448.43
13, 26, 695109.55
13, 27, 875050.70
13, 28, 276429.47
13, 29, 1336403.87
13, 30, 1734158.90
13, 31, 996756.15
13, 32, 1832441.34
13, 33, 1331474.59
13, 34, 531543.15
13, 35, 948067.61
13, 36, 1561344.49
13, 37, 829147.13
13, 38, -36533.51
13, 39, 1587017.85
13, 40, 1065979.27
13, 41, 334951.22
13, 42, 1148116.63
13, 43, 541251.87
13, 44, 159021.01
13, 45, 1072089.56
13, 46, 83622.02
13, 47, 1290131.79
13, 48, 1783449.66
13, 49, 1082383.86
13, 50, 30317.62
13, 51, 1944754.23
13, 52, 1247969.95
13, 53, 1821816.37
13, 54, -137256.52
13, 55, 1959191.97
13, 56, 38840.02
13, 57, 894790.91
13, 58, 511469.71
13, 59, 1498763.35
13, 60, 1703784.98
13, 61, 330944.91
13, 62, 1082460.70
13, 63, 1642386.95
13, 64, 1698056.44
13, 65, -6551.81
13, 66, 303466.55
13, 67, 1827006.27
13, 68, 1171397.47
13, 69, 399337.26
13, 70, 1491775.65
13, 71, 1359297.02
13, 72, 676112.01
13, 73, 1700091.62
13, 74, 1899040.80
13, 75, 103014.94
13, 76, 640076.74
13, 77, -14188.78
13, 78, 958523.61
13, 79, 1423147.21
13, 80, -37420.05
13, 81, -24320.64
13, 82, 549425.45
13, 83, 1070067.90
13, 84, 569482.58
13, 85, 1087148.03
13, 86, 991414.11
13, 87, 1955661.98
13, 88, 1331207.07
13, 89, 673570.27
13, 90, 690288.14
13, 91, 927359.27
13, 92, 1192808.68
13, 93, 66767.36
13, 94, 1034671.68
13, 95, 288451.63
13, 96, 1187346.41
13, 97, 1847794.39
13, 98, 1598695.32
13, 99, 1405550.50
14, 0, 771120.86
14, 1, 769309.10
14, 2, 1054583.01
14, 3, 530982.63
14, 4, 347330.78
14, 5, 318717.97
14, 6, 332381.93
14, 7, 934520.49
14, 8, 578308.86
14, 9, 462230.56
14, 10, 1351817.74
14, 11, 1946888.22
14, 12, -75608.90
14, 13, 1982523.53
14, 14, -22645.56
14, 15, 910647.80
14, 16, 437949.34
14, 17, 1306869.84
14, 18, 899517.56
14, 19, 410749.13
14, 20, 40638.58
14, 21, 912936.00
14, 22, 905882.12
14, 23, 1513873.98
14, 24, 1347347.64
14, 25, 983584.09
14, 26, 1875361.06
14, 27, 28293.44
14, 28, 315819.69
14, 29, 1663783.72
14, 30, 713965.40
14, 31, -25980.46
14, 32, 1952652.18
14, 33, 1797632.98
14, 34, 1338276.30
14, 35, 265057.36
14, 36, 1298141.86
14, 37, -45643.01
14, 38, 650969.26
14, 39, 1018195.70
14, 40, 1084194.85
14, 41, 1385015.59
14, 42, -81187.71
14, 43, 1434822.65
14, 44, 922669.10
14, 45, 1928480.86
14, 46, 438412.84
14, 47, 238698.60
14, 48, 287598.05
14, 49, 272448.10
14, 50, -65807.05
14, 51, 1766057.45
14, 52, 250617.31
14, 53, 1600163.76
14, 54, 1617083.53
14, 55, 179795.45
14, 56, 1338563.78
14, 57, -156067.52
14, 58, -178844.55
14, 59, -35805.06
14, 60, 1738883.54
14, 61, 1857514.78
14, 62, 96040.80
14, 63, 68002.35
14, 64, -166769.10
14, 65, 1643685.82
14, 66, 1225728.70
14, 67, 1933156.97
14, 68, 1961616.80
14, 69, 1054729.28
14, 70, 1127906.56
14, 71, -81573.64
14, 72, 126388.85
14, 73, 1869511.95
14, 74, 1407405.31
14, 75, 1722891.04
14, 76, 1327189.41
14, 77, 597626.47
14, 78, 1161057.21
14, 79, 1828693.55
14, 80, 659287.77
14, 81, 683301.18
14, 82, 736534.84
14, 83, 1390187.63
14, 84, 386086.29
14, 85, 1766930.57
14, 86, 1332675.10
14, 87, -28962.18
14, 88, 232527.32
14, 89, 522274.96
14, 90, 99885.83
14, 91, 1680817.62
14, 92, 1970906.27
14, 93, 729465.99
14, 94, 1728232.54
14, 95, 1354262.88
14, 96, 133819.29
14, 97, 550565.41
14, 98, 1815908.78
14, 99, 294732.52
15, 0, 523403.82
15, 1, 37763.20
15, 2, 1200477.14
15, 3, 1973768.48
15, 4, 113517.17
15, 5, 121257.17
15, 6, 917558.39
15, 7, 846431.03
15, 8, 1144732.19
15, 9, 1208848.32
15, 10, 182968.26
15, 11, 1934154.00
15, 12, 605756.64
15, 13, 1684924.68
15, 14, 391922.10
15, 15, 498298.07
15, 16, 929644.31
15, 17, 17143.72
15, 18, 589505.01
15, 19, 618543.31
15, 20, 665905.06
15, 21, 293024.48
15, 22, 881124.96
15, 23, 269168.85
15, 24, 813015.96
15, 25, 1848923.54
15, 26, 1216329.36
15, 27, 1914796.61
15, 28, 1185034.92
15, 29, 1632103.49
15, 30, 1723331.12
15, 31, 525770.59
15, 32, 1839594.64
15, 33, 270409.43
15, 34, 1200003.79
15, 35, 1841697.49
15, 36, 990725.29
15, 37, 1864139.69
15, 38, 573051.81
15, 39, 1637910.03
15, 40, 736442.06
15, 41, -109707.53
15, 42, 42763.84
15, 43, 267670.00
15, 44, 175392.54
15, 45, 1758481.63
15, 46, 658435.92
15, 47, 805133.84
15, 48, -66852.76
15, 49, 485481.74
15, 50, -26770.93
15, 51, 1743344.60
15, 52, 1928432.45
15, 53, 735173.30
15, 54, 712000.55
15, 55, 1540976.86
15, 56, 1599920.15
15, 57, 1026470.60
15, 58, 753217.02
15, 59, 128035.29
15, 60, 853413.58
15, 61, 898588.80
15, 62, 1512751.26
15, 63, 615396.92
15, 64, 613223.73
15, 65, 345733.20
15, 66, 566691.18
15, 67, -17538.45
15, 68, 1757911.47
15, 69, 1877121.70
15, 70, 734047.56
15, 71, 76651.86
15, 72, 922665.72
15, 73, -91997.65
15, 74, 1872707.08
15, 75, 1793731.10
15, 76, 582702.01
15, 77, 1378423.79
15, 78, 794228.46
15, 79, 171477.10
15, 80, -172896.56
15, 81, 1879621.62
15, 82, 1502258.53
15, 83, 10481.81
15, 84, 1501817.95
15, 85, 899494.41
15, 86, 1255507.11
15, 87, 1795347.26
15, 88, 1969619.60
15, 89, -88010.82
15, 90, 575402.09
15, 91, 322712.61
15, 92, 149527.85
15, 93, 604644.46
15, 94, 87774.19
15, 95, 1732790.22
15, 96, 1525752.31
15, 97, -151192.56
15, 98, 854083.98
15, 99, -32311.08
16, 0, 365518.02
16, 1, 360650.27
16, 2, 1554684.07
16, 3, 759167.82
16, 4, -184126.87
16, 5, -72129.20
16, 6, 269675.96
16, 7, -170848.16
16, 8, 1273314.99
16, 9, 423946.19
16, 10, 1800184.77
16, 11, 947210.29
16, 12, 1341756.76
16, 13, 1543598.76
16, 14, 1558839.03
16, 15, 939404.10
16, 16, 726439.83
16, 17, 1492104.40
16, 18, 354043.86
16, 19, 1837326.17
16, 20, 1717141.83
16, 21, 481097.01
16, 22, 730738.98
16, 23, 1378160.44
16, 24, 1221932.31
16, 25, 1936128.50
16, 26, 97085.84
16, 27, 657901.69
16, 28, 1311365.78
16, 29, 280820.50
16, 30, -32410.28
16, 31, 810501.26
16, 32, 998979.20
16, 33, -175758.64
16, 34, 1701443.66
16, 35, 609404.03
16, 36, 969896.02
16, 37, -89729.23
16, 38, 1893356.07
16, 39, 590370.31
16, 40, 633183.66
16, 41, 665008.85
16, 42, 1414871.20
16, 43, 761256.22
16, 44, 319403.49
16, 45, -114574.39
16, 46, 1860059.42
16, 47, 1885949.33
16, 48, 500993.40
16, 49, 356248.38
16, 50, 546170.55
16, 51, -34253.15
16, 52, 1363783.63
16, 53, 1776332.93
16, 54, 556084.32
16, 55, 1148292.33
16, 56, 1132827.40
16, 57, 1438822.16
16, 58, 1975564.00
16, 59, 1200168.84
16, 60, 1724433.72
16, 61, 1999307.54
16, 62, -12402.44
16, 63, 2178.26
16, 64, 144132.74
16, 65, 1537490.37
16, 66, 427563.44
16, 67, 1809133.61
16, 68, 911700.57
16, 69, 1605305.66
16, 70, 476783.27
16, 71, 1603752.82
16, 72, 1914798.85
16, 73, 1805047.51
16, 74, 337909.93
16, 75, 1823194.02
16, 76, 238336.31
16, 77, -102803.22
16, 78, 1380255.84
16, 79, 1538337.46
16, 80, -176716.72
16, 81, 1153961.78
16, 82, 1254946.63
16, 83, 1269437.19
16, 84, 695342.21
16, 85, 657155.22
16, 86, 1543711.76
16, 87, 582002.95
16, 88, 1315136.14
16, 89, 401306.54
16, 90, 1638708.30
16, 91, 1518553.18
16, 92, -112896.48
16, 93, -20129.04
16, 94, 1975788.36
16, 95, 358171.74
16, 96, 860941.76
16, 97, 470920.83
16, 98, 1991732.34
16, 99, 1927467.55
17, 0, 667243.96
17, 1, 86446.36
17, 2, 822051.07
17, 3, 1687381.85
17, 4, 59890.22
17, 5, 1569951.94
17, 6, 1568324.16
17, 7, 1070846.14
17, 8, 30963.52
17, 9, 1921778.43
17, 10, 980417.12
17, 11, -171085.66
17, 12, 1981392.48
17, 13, 485099.81
17, 14, 169539.22
17, 15, 1163530.42
17, 16, 649499.55
17, 17, 192629.29
17, 18, 1283699.87
17, 19, 280747.76
17, 20, -27863.95
17, 21, 1681129.72
17, 22, 612132.57
17, 23, 351400.12
17, 24, 1855081.74
17, 25, 1500817.41
17, 26, 920682.49
17, 27, -27786.07
17, 28, 788279.96
17, 29, 1124977.30
17, 30, 1992243.14
17, 31, 261191.64
17, 32, 92709.30
17, 33, 1844309.42
17, 34, 1127621.48
17, 35, 1594055.84
17, 36, 594994.11
17, 37, 1623664.08
17, 38, 168334.10
17, 39, 846410.91
17, 40, 236502.54
17, 41, 51237.56
17, 42, 1904037.06
17, 43, 1129066.98
17, 44, 1091579.00
17, 45, 1031144.83
17, 46, 439662.32
17, 47, 1632612.32
17, 48, 899968.60
17, 49, 1895472.55
17, 50, 1382575.62
17, 51, 503226.58
17, 52, 1557118.29
17, 53, 875455.61
17, 54, 1629918.94
17, 55, 826587.77
17, 56, 1123870.02
17, 57, 1749988.84
17, 58, 161233.25
17, 59, 1878360.06
17, 60, 1660235.66
17, 61, 1200056.09
17, 62, 1642712.11
17, 63, -148672.84
17, 64, 319799.90
17, 65, 1839134.52
17, 66, -166093.10
17, 67, 1703109.94
17, 68, 1183832.98
17, 69, 444002.99
17, 70, -76296.90
17, 71, -4851.50
17, 72, 603570.93
17, 73, 1350569.56
17, 74, 1862700.19
17, 75, 799826.14
17, 76, 794095.39
17, 77, 317563.45
17, 78, 895621.79
17, 79, 1979085.81
17, 80, 64032.23
17, 81, 1834751.08
17, 82, 39006.32
17, 83, 1884838.17
17, 84, 1039577.40
17, 85, 600556.57
17, 86, 287295.92
17, 87, 936034.05
17, 88, 1584635.49
17, 89, 1635337.77
17, 90, 394692.07
17, 91, 1525951.81
17, 92, 758058.70
17, 93, 1771955.63
17, 94, 1995352.49
17, 95, 323355.05
17, 96, 16918.03
17, 97, 1376080.87
17, 98, 819256.07
17, 99, 491758.85
18, 0, 1370032.66
18, 1, 1033664.14
18, 2, 1852222.87
18, 3, 1100101.68
18, 4, 357874.71
18, 5, 914741.88
18, 6, 55945.06
18, 7, -181317.73
18, 8, 1128443.34
18, 9, 568952.75
18, 10, 1813240.87
18, 11, 1120647.39
18, 12, 623692.49
18, 13, -75212.92
18, 14, 1896458.06
18, 15, 1518058.97
18, 16, 1577777.72
18, 17, 963788.37
18, 18, 576572.82
18, 19, 1322602.35
18, 20, 408948.47
18, 21, 954430.12
18, 22, 32582.87
18, 23, 191368.53
18, 24, 737837.01
18, 25, 1993052.05
18, 26, -158296.89
18, 27, 1743385.21
18, 28, 336420.34
18, 29, 814152.89
18, 30, 1934031.88
18, 31, 413800.58
18, 32, 1179806.59
18, 33, 1514606.62
18, 34, 318039.13
18, 35, 844450.89
18, 36, 1551935.51
18, 37, 1245073.90
18, 38, 1909009.39
18, 39, 506835.68
18, 40, 921664.30
18, 41, -12818.37
18, 42, 1690849.48
18, 43, 1944106.72
18, 44, 950529.72
18, 45, 134838.21
18, 46, 343003.68
18, 47, 852405.74
18, 48, 1484226.70
18, 49, 1351435.68
18, 50, -161102.91
18, 51, 822565.59
18, 52, 728191.65
18, 53, 1906372.27
18, 54, 661635.38
18, 55, 414967.10
18, 56, 1397655.60
18, 57, 746969.75
18, 58, 1388120.56
18, 59, 430923.92
18, 60, 1501888.39
18, 61, 1676467.47
18, 62, 533613.38
18, 63, 78174.65
18, 64, 1093086.85
18, 65, 1212708.52
18, 66, 1095917.23
18, 67, 1252782.57
18, 68, 1129196.91
18, 69, 1091397.52
18, 70, 935244.45
18, 71, -36176.07
18, 72, 831541.14
18, 73, 1843389.11
18, 74, 137534.23
18, 75, 1802647.12
18, 76, 472039.01
18, 77, -142768.72
18, 78, 660611.44
18, 79, 1512729.99
18, 80, 1137251.26
18, 81, 1493811.41
18, 82, 1315410.52
18, 83, 776390.77
18, 84, 1151704.96
18, 85, 434375.15
18, 86, 1875883.38
18, 87, 639643.44
18, 88, 660894.24
18, 89, 929747.24
18, 90, 958987.24
18, 91, 1879649.54
18, 92, 235276.02
18, 93, 420384.49
18, 94, 117331.10
18, 95, 890325.93
18, 96, 1554989.38
18, 97, 235474.48
18, 98, 1334246.84
18, 99, 754154.56
19, 0, 36124.32
19, 1, 1956319.57
19, 2, 1135375.22
19, 3, 31332.35
19, 4, 213334.76
19, 5, 335851.60
19, 6, -148654.53
19, 7, -174170.01
19, 8, 1640689.10
19, 9, -39865.18
19, 10, 599357.55
19, 11, 1181789.01
19, 12, 608150.46
19, 13, 1727152.39
19, 14, -120380.87
19, 15, 1178692.89
19, 16, 16217.17
19, 17, 1144768.44
19, 18, 1656720.91
19, 19, 1981088.40
19, 20, 529146.97
19, 21, -49177.50
19, 22, 1358103.02
19, 23, 865195.08
19, 24, 184049.86
19, 25, 1266608.29
19, 26, -810.40
19, 27, -84821.48
19, 28, 1726705.72
19, 29, 1756001.81
19, 30, 621809.97
19, 31, 1308225.33
19, 32, 1744609.68
19, 33, 455844.76
19, 34, 182438.76
19, 35, 1235272.88
19, 36, 1044726.42
19, 37, 1909567.33
19, 38, 565091.17
19, 39, 1945450.67
19, 40, 822860.41
19, 41, 82001.68
19, 42, 1559269.27
19, 43, 330085.20
19, 44, 166564.76
19, 45, 1035390.75
19, 46, 1591690.15
19, 47, 332890.10
19, 48, 112891.77
19, 49, 1502601.42
19, 50, 1789713.70
19, 51, 399543.70
19, 52, 472437.25
19, 53, -27950.23
19, 54, 1540410.21
19, 55, 311946.42
19, 56, 1156606.97
19, 57, 146349.28
19, 58, 310999.09
19, 59, 546870.96
19, 60, 958231.77
19, 61, 1323502.95
19, 62, 1179674.47
19, 63, 1003755.11
19, 64, 1393295.81
19, 65, 45546.06
19, 66, 573351.64
19, 67, 90297.57
19, 68, 836438.35
19, 69, 815211.87
19, 70, -109771.32
19, 71, 1524397.03
19, 72, 1518349.81
19, 73, -182439.01
19, 74, 1255674.32
19, 75, 661299.02
19, 76, 244633.61
19, 77, 1523899.78
19, 78, 1533166.51
19, 79, 664746.75
19, 80, 1173452.46
19, 81, 132443.47
19, 82, 1838701.49
19, 83, 273064.08
19, 84, 1601410.91
19, 85, 1629445.93
19, 86, 1093459.60
19, 87, 593727.40
19, 88, 1859914.37
19, 89, 506766.61
19, 90, 627511.97
19, 91, 1374707.70
19, 92, 1986602.64
19, 93, 336339.91
19, 94, 954862.63
19, 95, 1637503.38
19, 96, 296480.86
19, 97, 879242.43
19, 98, 1534301.54
19, 99, 1764525.15
20, 0, -94961.03
20, 1, 1417433.91
20, 2, 1762762.04
20, 3, 1548104.87
20, 4, 1983048.03
20, 5, 296551.58
20, 6, 1918827.62
20, 7, 1057597.91
20, 8, 317193.51
20, 9, 1919875.17
20, 10, 1768414.82
20, 11, 930385.15
20, 12, 587267.10
20, 13, 1914452.43
20, 14, 707475.59
20, 15, 1887157.28
20, 16, 975080.33
20, 17, 1056319.80
20, 18, 322275.47
20, 19, 484457.97
20, 20, 1713448.66
20, 21, -7851.53
20, 22, 274106.44
20, 23, 10008.94
20, 24, 1925786.95
20, 25, 786772.49
20, 26, 1789333.04
20, 27, 309141.95
20, 28, 970354.47
20, 29, 1335708.79
20, 30, 1057030.34
20, 31, 187511.09
20, 32, 1287843.55
20, 33, 759949.91
20, 34, 826356.30
20, 35, 1682964.11
20, 36, -57588.67
20, 37, 1718146.32
20, 38, 1462613.85
20, 39, 1174994.31
20, 40, 1887847.26
20, 41, -25478.92
20, 42, 932832.21
20, 43, 1561731.63
20, 44, 259313.95
20, 45, 1806087.37
20, 46, -38688.50
20, 47, 1660730.00
20, 48, 83836.77
20, 49, 843098.74
20, 50, 795670.81
20, 51, 626941.49
20, 52, 1436462.04
20, 53, 1347123.71
20, 54, -82953.07
20, 55, 244465.25
20, 56, 1757905.48
20, 57, -30441.00
20, 58, 1993505.13
20, 59, 748884.79
20, 60, 1468671.36
20, 61, 1374548.09
20, 62, -21063.58
20, 63, 1615563.55
20, 64, 1503330.22
20, 65, 1760692.42
20, 66, 1527693.79
20, 67, -70961.90
20, 68, 761641.21
20, 69, 1343498.31
20, 70, 1832067.56
20, 71, 1398347.66
20, 72, 1638898.98
20, 73, 250322.31
20, 74, 1736310.38
20, 75, 1269398.30
20, 76, 363490.06
20, 77, 311285.21
20, 78, 320555.95
20, 79, 969787.11
20, 80, 641705.32
20, 81, 1397704.20
20, 82, 539273.29
20, 83, 773650.00
20, 84, 716591.76
20, 85, 630474.82
20, 86, 657629.07
20, 87, 984673.40
20, 88, 1778471.44
20, 89, 572073.23
20, 90, 1017252.83
20, 91, 1422922.57
20, 92, 1366483.16
20, 93, 938366.10
20, 94, 244686.07
20, 95, 1158223.24
20, 96, 1688512.50
20, 97, 1511556.85
20, 98, 935889.32
20, 99, 1836431.55
21, 0, 1527897.59
21, 1, 19283.90
21, 2, 1253167.46
21, 3, 1355984.23
21, 4, 622606.77
21, 5, 481914.55
21, 6, 1704216.19
21, 7, 1273968.00
21, 8, 535612.39
21, 9, 325592.88
21, 10, 1518910.81
21, 11, 312733.28
21, 12, 959345.41
21, 13, 1822531.27
21, 14, 1028873.28
21, 15, 1692604.66
21, 16, 535753.08
21, 17, 744173.66
21, 18, 71835.26
21, 19, 2002571.20
21, 20, 148704.45
21, 21, 825397.46
21, 22, 1218847.44
21, 23, 231432.28
21, 24, 589136.12
21, 25, 1459408.24
21, 26, 1299671.80
21, 27, 722599.41
21, 28, 872801.43
21, 29, -150595.08
21, 30, 546183.66
21, 31, 1839071.64
21, 32, 1816392.18
21, 33, 1231555.72
21, 34, 451091.98
21, 35, 1389502.49
21, 36, 275007.87
21, 37, 1898120.78
21, 38, 1460636.13
21, 39, 824051.33
21, 40, -83501.17
21, 41, 1801256.69
21, 42, 444455.54
21, 43, 1462835.39
21, 44, 271575.75
21, 45, 729967.91
21, 46, 1283379.10
21, 47, 582595.69
21, 48, 1092991.75
21, 49, 1577182.52
21, 50, 1959263.62
21, 51, -50929.78
21, 52, 632748.46
21, 53, 119031.97
21, 54, 325265.95
21, 55, 677916.34
21, 56, 1385192.02
21, 57, 1627622.18
21, 58, 1221539.97
21, 59, 993631.31
21, 60, 1323712.30
21, 61, 1746587.58
21, 62, 867961.36
21, 63, 354182.29
21, 64, 1130966.95
21, 65, 1667677.88
21, 66, 263318.87
21, 67, 71269.77
21, 68, 114379.12
21, 69, 555071.79
21, 70, 1919189.61
21, 71, 789218.74
21, 72, 1462863.81
21, 73, 1000952.25
21, 74, 1183083.34
21, 75, 459679.17
21, 76, 722183.82
21, 77, 1099092.51
21, 78, 339145.14
21, 79, 1927522.19
21, 80, 1698873.74
21, 81, 1341506.79
21, 82, 1595243.90
21, 83, 802730.52
21, 84, 51415.20
21, 85, 1194413.08
21, 86, -104278.35
21, 87, 1299191.31
21, 88, 1623820.56
21, 89, 1717138.40
21, 90, 1831151.14
21, 91, -130615.53
21, 92, -63315.79
21, 93, 1328110.03
21, 94, 1135543.77
21, 95, 85451.11
21, 96, 973624.36
21, 97, 1318271.20
21, 98, -63879.87
21, 99, 405252.85
22, 0, 222814.08
22, 1, 210727.58
22, 2, 1250388.60
22, 3, 697259.85
22, 4, 598355.99
22, 5, 1321585.84
22, 6, 1385443.91
22, 7, 851502.38
22, 8, -157887.86
22, 9, 180109.23
22, 10, 1425138.91
22, 11, 1444191.57
22, 12, 413271.87
22, 13, 1103313.11
22, 14, 206957.61
22, 15, 35509.17
22, 16, 1927940.09
22, 17, 1131226.48
22, 18, 1087251.41
22, 19, -110017.92
22, 20, 19797.18
22, 21, 1380269.94
22, 22, 1987704.04
22, 23, 198879.15
22, 24, 1191693.22
22, 25, 297637.56
22, 26, -2754.54
22, 27, 272769.08
22, 28, 806989.86
22, 29, 1923741.42
22, 30, -53995.45
22, 31, 898585.26
22, 32, -56680.73
22, 33, 580890.61
22, 34, 797834.93
22, 35, 313576.66
22, 36, 479808.56
22, 37, 70423.57
22, 38, 1800913.20
22, 39, 1915370.51
22, 40, 1542684.41
22, 41, 1409904.01
22, 42, 1439945.04
22, 43, 1804999.37
22, 44, 696762.97
22, 45, 1557986.04
22, 46, 567532.95
22, 47, 1307181.17
22, 48, 40397.46
22, 49, 371140.31
22, 50, 1241139.30
22, 51, 1915595.41
22, 52, 1180912.33
22, 53, 1142160.49
22, 54, 441137.19
22, 55, 441251.19
22, 56, 1534919.58
22, 57, 1792462.88
22, 58, 217687.05
22, 59, 1202651.02
22, 60, 1867673.25
22, 61, 636878.25
22, 62, 244980.15
22, 63, 990199.40
22, 64, 1188345.79
22, 65, 1170160.94
22, 66, -30208.51
22, 67, 969163.02
22, 68, 258278.48
22, 69, 404630.77
22, 70, 59848.23
22, 71, 999279.54
22, 72, 1586096.67
22, 73, 209260.08
22, 74, 982763.58
22, 75, 389062.47
22, 76, 173716.33
22, 77, 1737353.38
22, 78, 744826.49
22, 79, 1678422.12
22, 80, 1411589.26
22, 81, -105309.20
22, 82, 1392991.96
22, 83, 1387487.41
22, 84, 358902.62
22, 85, 866777.34
22, 86, -32635.33
22, 87, 1441967.75
22, 88, 455765.58
22, 89, 1861264.49
22, 90, 189985.02
22, 91, 707806.25
22, 92, 786278.64
22, 93, 112130.25
22, 94, 1840483.82
22, 95, -138154.48
22, 96, 772484.64
22, 97, 914932.50
22, 98, 39387.86
22, 99, 1112970.91
23, 0, 1278331.07
23, 1, 1718321.33
23, 2, 623717.06
23, 3, 821595.06
23, 4, 1309752.89
23, 5, 1772598.48
23, 6, -144423.14
23, 7, 870484.87
23, 8, 1091449.48
23, 9, 863130.03
23, 10, 125956.23
23, 11, 685322.88
23, 12, 630085.27
23, 13, 681040.17
23, 14, 1649726.01
23, 15, 1647925.50
23, 16, 714149.72
23, 17, -172025.13
23, 18, 670412.14
23, 19, 959083.56
23, 20, 179043.23
23, 21, 593773.39
23, 22, -156050.06
23, 23, 2933.16
23, 24, 346579.31
23, 25, 1982616.48
23, 26, 425439.14
23, 27, 1066993.66
23, 28, 821519.45
23, 29, 1042309.86
23, 30, 1263546.30
23, 31, 1434890.61
23, 32, 1788618.35
23, 33, -149009.45
23, 34, 996770.46
23, 35, 406762.41
23, 36, 712912.00
23, 37, 1846659.40
23, 38, 387182.32
23, 39, 1374985.37
23, 40, 1261105.39
23, 41, 1687442.62
23, 42, 1243828.49
23, 43, 1418987.25
23, 44, -127419.22
23, 45, 853486.67
23, 46, 128034.18
23, 47, 1987483.27
23, 48, 931623.32
23, 49, 1781668.80
23, 50, 271028.22
23, 51, 405763.96
23, 52, 30960.60
23, 53, 888149.96
23, 54, 365115.47
23, 55, -185897.42
23, 56, 1245540.63
23, 57, -69728.50
23, 58, 83826.52
23, 59, 417224.67
23, 60, 1290908.65
23, 61, 612001.82
23, 62, 685150.45
23, 63, 698382.27
23, 64, 738525.63
23, 65, 1162386.74
23, 66, 1559888.06
23, 67, 475018.44
23, 68, 1687473.01
23, 69, 804896.35
23, 70, 389380.12
23, 71, 1514754.48
23, 72, 160936.73
23, 73, 1012254.09
23, 74, 734456.99
23, 75, 130066.29
